,0,1,2,3,4,5,6,7,output
3908,usual,very_crit,incomplete,1,less_conv,0,nonprob,not_recom,1
8798,great_pret,proper,complete,3,critical,1,slightly_prob,not_recom,1
5837,pretentious,less_proper,foster,1,convenient,0,slightly_prob,not_recom,1
329,usual,proper,completed,3,convenient,0,slightly_prob,not_recom,1
6260,pretentious,improper,complete,more,critical,1,slightly_prob,not_recom,1
7604,pretentious,critical,foster,1,critical,0,problematic,not_recom,1
263,usual,proper,completed,1,critical,1,nonprob,not_recom,1
9794,great_pret,less_proper,completed,2,less_conv,0,nonprob,not_recom,1
3212,usual,critical,incomplete,more,less_conv,0,problematic,not_recom,1
9032,great_pret,proper,completed,more,convenient,1,slightly_prob,not_recom,1
5918,pretentious,less_proper,foster,2,less_conv,1,slightly_prob,not_recom,1
11114,great_pret,improper,foster,2,critical,0,problematic,not_recom,1
4616,pretentious,proper,completed,2,less_conv,0,problematic,not_recom,1
6929,pretentious,critical,complete,1,convenient,1,problematic,not_recom,1
12338,great_pret,very_crit,completed,1,less_conv,0,problematic,not_recom,1
4022,usual,very_crit,incomplete,3,less_conv,0,problematic,not_recom,1
11099,great_pret,improper,foster,2,less_conv,1,nonprob,not_recom,1
2897,usual,critical,completed,2,less_conv,1,problematic,not_recom,1
3053,usual,critical,incomplete,1,less_conv,1,nonprob,not_recom,1
4778,pretentious,proper,incomplete,1,less_conv,0,problematic,not_recom,1
8660,great_pret,proper,complete,1,less_conv,0,nonprob,not_recom,1
12551,great_pret,very_crit,incomplete,1,less_conv,0,slightly_prob,not_recom,1
4430,pretentious,proper,complete,3,convenient,0,nonprob,not_recom,1
722,usual,proper,foster,2,less_conv,0,nonprob,not_recom,1
6635,pretentious,improper,incomplete,3,critical,1,nonprob,not_recom,1
9530,great_pret,less_proper,complete,1,less_conv,0,problematic,not_recom,1
965,usual,less_proper,complete,2,critical,1,nonprob,not_recom,1
9401,great_pret,proper,foster,3,convenient,0,slightly_prob,not_recom,1
8294,pretentious,very_crit,incomplete,2,less_conv,1,slightly_prob,not_recom,1
9188,great_pret,proper,incomplete,3,convenient,0,problematic,not_recom,1
5507,pretentious,less_proper,completed,2,critical,1,problematic,not_recom,1
8123,pretentious,very_crit,completed,3,less_conv,0,slightly_prob,not_recom,1
3071,usual,critical,incomplete,1,critical,1,nonprob,not_recom,1
1268,usual,less_proper,completed,more,less_conv,0,problematic,not_recom,1
4772,pretentious,proper,incomplete,1,less_conv,0,nonprob,not_recom,1
4700,pretentious,proper,completed,more,convenient,0,nonprob,not_recom,1
10925,great_pret,improper,incomplete,3,convenient,1,problematic,not_recom,1
9194,great_pret,proper,incomplete,3,convenient,1,slightly_prob,not_recom,1
5282,pretentious,less_proper,complete,2,critical,0,problematic,not_recom,1
9746,great_pret,less_proper,completed,1,less_conv,0,problematic,not_recom,1
7766,pretentious,critical,foster,more,critical,0,problematic,not_recom,1
10508,great_pret,improper,complete,3,less_conv,1,slightly_prob,not_recom,1
11498,great_pret,critical,completed,1,critical,1,slightly_prob,not_recom,1
4202,usual,very_crit,foster,2,critical,0,problematic,not_recom,1
10136,great_pret,less_proper,incomplete,more,critical,0,nonprob,not_recom,1
881,usual,less_proper,complete,1,convenient,1,problematic,not_recom,1
1352,usual,less_proper,incomplete,2,convenient,0,nonprob,not_recom,1
11249,great_pret,critical,complete,1,convenient,1,problematic,not_recom,1
10976,great_pret,improper,incomplete,more,convenient,1,slightly_prob,not_recom,1
7559,pretentious,critical,incomplete,more,critical,1,problematic,not_recom,1
3941,usual,very_crit,incomplete,1,critical,1,problematic,not_recom,1
4274,usual,very_crit,foster,more,convenient,0,problematic,not_recom,1
10298,great_pret,less_proper,foster,3,critical,0,nonprob,not_recom,1
4016,usual,very_crit,incomplete,3,less_conv,0,nonprob,not_recom,1
6434,pretentious,improper,completed,more,convenient,0,problematic,not_recom,1
11999,great_pret,critical,foster,3,convenient,1,nonprob,not_recom,1
8486,pretentious,very_crit,foster,2,convenient,0,problematic,not_recom,1
8669,great_pret,proper,complete,1,less_conv,1,nonprob,not_recom,1
3113,usual,critical,incomplete,2,less_conv,1,problematic,not_recom,1
425,usual,proper,completed,more,critical,1,nonprob,not_recom,1
1181,usual,less_proper,completed,2,critical,1,nonprob,not_recom,1
8255,pretentious,very_crit,incomplete,1,critical,1,nonprob,not_recom,1
6104,pretentious,improper,complete,2,convenient,0,nonprob,not_recom,1
9695,great_pret,less_proper,complete,more,less_conv,1,nonprob,not_recom,1
4004,usual,very_crit,incomplete,3,convenient,0,problematic,not_recom,1
8756,great_pret,proper,complete,3,convenient,0,problematic,not_recom,1
4631,pretentious,proper,completed,2,critical,0,slightly_prob,not_recom,1
6959,pretentious,critical,complete,1,critical,1,nonprob,not_recom,1
2813,usual,critical,completed,1,convenient,0,slightly_prob,not_recom,1
9500,great_pret,proper,foster,more,critical,1,slightly_prob,not_recom,1
7685,pretentious,critical,foster,3,convenient,1,problematic,not_recom,1
5219,pretentious,less_proper,complete,1,less_conv,1,problematic,not_recom,1
2210,usual,improper,incomplete,1,critical,1,slightly_prob,not_recom,1
9497,great_pret,proper,foster,more,critical,1,nonprob,not_recom,1
7862,pretentious,very_crit,complete,2,less_conv,1,slightly_prob,not_recom,1
2201,usual,improper,incomplete,1,critical,0,slightly_prob,not_recom,1
2093,usual,improper,completed,3,critical,0,slightly_prob,not_recom,1
8303,pretentious,very_crit,incomplete,2,critical,0,slightly_prob,not_recom,1
668,usual,proper,foster,1,less_conv,0,nonprob,not_recom,1
12365,great_pret,very_crit,completed,1,critical,1,problematic,not_recom,1
1085,usual,less_proper,completed,1,convenient,0,slightly_prob,not_recom,1
1817,usual,improper,complete,2,less_conv,1,problematic,not_recom,1
611,usual,proper,incomplete,more,convenient,1,problematic,not_recom,1
563,usual,proper,incomplete,3,less_conv,0,slightly_prob,not_recom,1
12284,great_pret,very_crit,complete,more,less_conv,0,problematic,not_recom,1
8222,pretentious,very_crit,incomplete,1,convenient,1,slightly_prob,not_recom,1
929,usual,less_proper,complete,2,convenient,1,nonprob,not_recom,1
8975,great_pret,proper,completed,3,convenient,1,nonprob,not_recom,1
2117,usual,improper,completed,more,convenient,1,nonprob,not_recom,1
7139,pretentious,critical,completed,1,convenient,1,nonprob,not_recom,1
6866,pretentious,improper,foster,more,convenient,0,problematic,not_recom,1
4655,pretentious,proper,completed,3,convenient,1,nonprob,not_recom,1
3167,usual,critical,incomplete,3,less_conv,1,problematic,not_recom,1
2048,usual,improper,completed,2,critical,1,slightly_prob,not_recom,1
2489,usual,improper,foster,3,convenient,0,slightly_prob,not_recom,1
10022,great_pret,less_proper,incomplete,2,less_conv,1,slightly_prob,not_recom,1
1964,usual,improper,completed,1,less_conv,0,nonprob,not_recom,1
212,usual,proper,complete,more,critical,1,slightly_prob,not_recom,1
89,usual,proper,complete,2,less_conv,1,problematic,not_recom,1
5618,pretentious,less_proper,incomplete,1,convenient,0,nonprob,not_recom,1
9617,great_pret,less_proper,complete,3,convenient,0,slightly_prob,not_recom,1
7802,pretentious,very_crit,complete,1,less_conv,0,problematic,not_recom,1
6641,pretentious,improper,incomplete,3,critical,1,problematic,not_recom,1
998,usual,less_proper,complete,3,less_conv,0,problematic,not_recom,1
10853,great_pret,improper,incomplete,1,critical,1,problematic,not_recom,1
12869,great_pret,very_crit,foster,3,convenient,1,problematic,not_recom,1
10577,great_pret,improper,complete,more,critical,1,nonprob,not_recom,1
9653,great_pret,less_proper,complete,3,critical,0,slightly_prob,not_recom,1
10664,great_pret,improper,completed,2,less_conv,0,problematic,not_recom,1
2270,usual,improper,incomplete,3,convenient,0,nonprob,not_recom,1
12467,great_pret,very_crit,completed,3,critical,1,nonprob,not_recom,1
6845,pretentious,improper,foster,3,critical,0,slightly_prob,not_recom,1
2651,usual,critical,complete,2,convenient,0,slightly_prob,not_recom,1
2528,usual,improper,foster,3,critical,0,problematic,not_recom,1
893,usual,less_proper,complete,1,less_conv,1,nonprob,not_recom,1
7991,pretentious,very_crit,complete,more,critical,1,problematic,not_recom,1
1193,usual,less_proper,completed,3,convenient,0,slightly_prob,not_recom,1
7901,pretentious,very_crit,complete,3,convenient,1,problematic,not_recom,1
7133,pretentious,critical,completed,1,convenient,0,slightly_prob,not_recom,1
9959,great_pret,less_proper,incomplete,1,less_conv,0,slightly_prob,not_recom,1
4442,pretentious,proper,complete,3,convenient,1,slightly_prob,not_recom,1
3224,usual,critical,incomplete,more,critical,0,nonprob,not_recom,1
3899,usual,very_crit,incomplete,1,convenient,1,nonprob,not_recom,1
968,usual,less_proper,complete,2,critical,1,slightly_prob,not_recom,1
11135,great_pret,improper,foster,3,convenient,1,nonprob,not_recom,1
839,usual,proper,foster,more,less_conv,1,nonprob,not_recom,1
101,usual,proper,complete,2,critical,1,nonprob,not_recom,1
2423,usual,improper,foster,1,critical,1,nonprob,not_recom,1
8681,great_pret,proper,complete,1,critical,0,slightly_prob,not_recom,1
4406,pretentious,proper,complete,2,less_conv,1,slightly_prob,not_recom,1
2102,usual,improper,completed,3,critical,1,slightly_prob,not_recom,1
10328,great_pret,less_proper,foster,more,convenient,1,slightly_prob,not_recom,1
7553,pretentious,critical,incomplete,more,critical,1,nonprob,not_recom,1
11819,great_pret,critical,incomplete,3,critical,1,nonprob,not_recom,1
4532,pretentious,proper,complete,more,critical,1,slightly_prob,not_recom,1
2615,usual,critical,complete,1,less_conv,0,slightly_prob,not_recom,1
9842,great_pret,less_proper,completed,3,convenient,1,slightly_prob,not_recom,1
6128,pretentious,improper,complete,2,less_conv,0,problematic,not_recom,1
7415,pretentious,critical,incomplete,2,convenient,1,problematic,not_recom,1
680,usual,proper,foster,1,less_conv,1,slightly_prob,not_recom,1
3578,usual,very_crit,complete,3,convenient,1,slightly_prob,not_recom,1
4856,pretentious,proper,incomplete,2,critical,1,slightly_prob,not_recom,1
7043,pretentious,critical,complete,3,less_conv,0,slightly_prob,not_recom,1
6395,pretentious,improper,completed,3,less_conv,0,slightly_prob,not_recom,1
5312,pretentious,less_proper,complete,3,less_conv,0,nonprob,not_recom,1
131,usual,proper,complete,3,less_conv,0,slightly_prob,not_recom,1
11186,great_pret,improper,foster,more,convenient,0,problematic,not_recom,1
11657,great_pret,critical,completed,more,critical,1,nonprob,not_recom,1
3173,usual,critical,incomplete,3,critical,0,slightly_prob,not_recom,1
8639,pretentious,very_crit,foster,more,critical,1,problematic,not_recom,1
9554,great_pret,less_proper,complete,1,critical,1,slightly_prob,not_recom,1
2600,usual,critical,complete,1,convenient,0,problematic,not_recom,1
26,usual,proper,complete,1,less_conv,0,problematic,not_recom,1
4796,pretentious,proper,incomplete,1,critical,0,problematic,not_recom,1
10484,great_pret,improper,complete,3,convenient,0,problematic,not_recom,1
9824,great_pret,less_proper,completed,2,critical,1,slightly_prob,not_recom,1
12242,great_pret,very_crit,complete,3,critical,0,nonprob,not_recom,1
6698,pretentious,improper,foster,1,convenient,0,nonprob,not_recom,1
5690,pretentious,less_proper,incomplete,2,less_conv,0,nonprob,not_recom,1
4709,pretentious,proper,completed,more,convenient,1,nonprob,not_recom,1
12929,great_pret,very_crit,foster,more,less_conv,0,slightly_prob,not_recom,1
6416,pretentious,improper,completed,3,critical,0,problematic,not_recom,1
5258,pretentious,less_proper,complete,2,less_conv,0,nonprob,not_recom,1
3476,usual,very_crit,complete,1,less_conv,0,nonprob,not_recom,1
1148,usual,less_proper,completed,2,convenient,1,slightly_prob,not_recom,1
4499,pretentious,proper,complete,more,convenient,1,problematic,not_recom,1
2909,usual,critical,completed,2,critical,1,nonprob,not_recom,1
6893,pretentious,improper,foster,more,less_conv,1,problematic,not_recom,1
5714,pretentious,less_proper,incomplete,2,critical,0,problematic,not_recom,1
12047,great_pret,critical,foster,more,convenient,0,slightly_prob,not_recom,1
4298,usual,very_crit,foster,more,less_conv,1,slightly_prob,not_recom,1
1631,usual,less_proper,foster,3,convenient,1,nonprob,not_recom,1
6524,pretentious,improper,incomplete,1,critical,0,problematic,not_recom,1
11972,great_pret,critical,foster,2,critical,0,nonprob,not_recom,1
7916,pretentious,very_crit,complete,3,less_conv,1,slightly_prob,not_recom,1
287,usual,proper,completed,2,convenient,1,problematic,not_recom,1
12644,great_pret,very_crit,incomplete,3,convenient,0,problematic,not_recom,1
4601,pretentious,proper,completed,2,convenient,1,nonprob,not_recom,1
12953,great_pret,very_crit,foster,more,critical,1,nonprob,not_recom,1
4196,usual,very_crit,foster,2,critical,0,nonprob,not_recom,1
5648,pretentious,less_proper,incomplete,1,less_conv,1,slightly_prob,not_recom,1
6554,pretentious,improper,incomplete,2,less_conv,0,nonprob,not_recom,1
5441,pretentious,less_proper,completed,1,critical,0,slightly_prob,not_recom,1
2339,usual,improper,incomplete,more,convenient,1,problematic,not_recom,1
158,usual,proper,complete,3,critical,1,slightly_prob,not_recom,1
92,usual,proper,complete,2,critical,0,nonprob,not_recom,1
7022,pretentious,critical,complete,3,convenient,0,nonprob,not_recom,1
1280,usual,less_proper,completed,more,critical,0,nonprob,not_recom,1
644,usual,proper,incomplete,more,critical,1,slightly_prob,not_recom,1
12872,great_pret,very_crit,foster,3,less_conv,0,nonprob,not_recom,1
8402,pretentious,very_crit,incomplete,more,less_conv,1,slightly_prob,not_recom,1
2456,usual,improper,foster,2,less_conv,0,problematic,not_recom,1
3677,usual,very_crit,completed,1,convenient,0,slightly_prob,not_recom,1
4214,usual,very_crit,foster,3,convenient,0,nonprob,not_recom,1
6755,pretentious,improper,foster,2,convenient,0,slightly_prob,not_recom,1
6770,pretentious,improper,foster,2,less_conv,0,nonprob,not_recom,1
635,usual,proper,incomplete,more,critical,0,slightly_prob,not_recom,1
10043,great_pret,less_proper,incomplete,2,critical,1,problematic,not_recom,1
10463,great_pret,improper,complete,2,critical,0,slightly_prob,not_recom,1
6851,pretentious,improper,foster,3,critical,1,nonprob,not_recom,1
12851,great_pret,very_crit,foster,2,critical,1,problematic,not_recom,1
812,usual,proper,foster,more,convenient,0,nonprob,not_recom,1
5468,pretentious,less_proper,completed,2,convenient,1,slightly_prob,not_recom,1
10169,great_pret,less_proper,foster,1,convenient,1,problematic,not_recom,1
3155,usual,critical,incomplete,3,less_conv,0,slightly_prob,not_recom,1
2639,usual,critical,complete,1,critical,1,nonprob,not_recom,1
10892,great_pret,improper,incomplete,2,critical,0,nonprob,not_recom,1
8366,pretentious,very_crit,incomplete,3,critical,1,slightly_prob,not_recom,1
2030,usual,improper,completed,2,less_conv,1,slightly_prob,not_recom,1
4928,pretentious,proper,incomplete,more,convenient,1,slightly_prob,not_recom,1
11312,great_pret,critical,complete,2,less_conv,0,problematic,not_recom,1
10019,great_pret,less_proper,incomplete,2,less_conv,1,nonprob,not_recom,1
1667,usual,less_proper,foster,3,critical,1,nonprob,not_recom,1
7388,pretentious,critical,incomplete,1,critical,0,problematic,not_recom,1
1526,usual,less_proper,foster,1,convenient,1,slightly_prob,not_recom,1
9920,great_pret,less_proper,completed,more,critical,0,nonprob,not_recom,1
10697,great_pret,improper,completed,3,convenient,0,slightly_prob,not_recom,1
4253,usual,very_crit,foster,3,critical,0,slightly_prob,not_recom,1
4541,pretentious,proper,completed,1,convenient,0,slightly_prob,not_recom,1
10598,great_pret,improper,completed,1,convenient,1,slightly_prob,not_recom,1
5660,pretentious,less_proper,incomplete,1,critical,0,problematic,not_recom,1
2267,usual,improper,incomplete,2,critical,1,problematic,not_recom,1
11801,great_pret,critical,incomplete,3,less_conv,1,nonprob,not_recom,1
68,usual,proper,complete,2,convenient,1,slightly_prob,not_recom,1
3668,usual,very_crit,complete,more,critical,1,slightly_prob,not_recom,1
11261,great_pret,critical,complete,1,less_conv,1,nonprob,not_recom,1
8042,pretentious,very_crit,completed,1,critical,1,slightly_prob,not_recom,1
12665,great_pret,very_crit,incomplete,3,less_conv,1,nonprob,not_recom,1
7280,pretentious,critical,completed,3,critical,0,problematic,not_recom,1
11060,great_pret,improper,foster,1,critical,0,problematic,not_recom,1
536,usual,proper,incomplete,2,critical,1,slightly_prob,not_recom,1
